matchId,gameDuration,playerPuuid,teamId,win,lane,champion,enemyLaneChampion
KR_7924047401,1659,ym29Mm0fvl2PTpZNXAZ3Zb16aoiKPAqj20Ku-FYt1dWNuPFiv-CVD6aKHzglJ-nIrIxkcMHx9l3ScQ,100,0,TOP,Riven,Yone
KR_7924047401,1659,FqxJ9Ppn7nARKgbCdis0Zndm0_FOreUG5qJEfVWT0graL5k7gX7fiYtpsKNa56pCl6vN47EaM92QAw,100,0,JUNGLE,Sylas,FiddleSticks
KR_7924047401,1659,3E5qY403EdTtvQ7WcE2Zr5iQc7w5yKe5aHp6vvtu1Z04MGu4XnWR2sy22O2nb0WNkbcBbQluxR-ZvA,100,0,MID,Galio,TwistedFate
KR_7924047401,1659,piJzouGQ1DXggQ_jXxS2-2d4UFYP-x7y802nFWhOu8iFacRkbOXS7ngJztcl75lRTkrY7EjC_FmvAg,100,0,ADC,Tristana,Ashe
KR_7924047401,1659,5CvIi4noO2TOWB3DsQOaILUrKqMmaUoFz55yOzuc8M9jpueImyBX5qYmMPZUsd4t1TZ0OxGTE4txAw,100,0,SUPPORT,Alistar,Braum
KR_7924047401,1659,6iub-5LuXBFkIqdCkxuEOXsAylbL44d2H1P39CefNmm_VfYNBQ4uB5nna8yJC3R8YlWQ5LoMSNraQQ,200,1,TOP,Yone,Riven
KR_7924047401,1659,meoSTuzoy158sAkuJLlmcdQxSRZQhq3fUfxx4HsVCHoVkebBFs6FtEoM7P3saVoFjh5inyHl4tfb3Q,200,1,JUNGLE,FiddleSticks,Sylas
KR_7924047401,1659,4AwsCbO1tEQsaeodOmgE0VFc3sjQrLtj7UKb1xv14do9so-zDOthzLXLCw9sZaxNhOuQxXEuikYLnw,200,1,MID,TwistedFate,Galio
KR_7924047401,1659,TCGvZSk8qY3Vjj592elkmdJqG7iMheFUe5yWxXjQxhEqeoiJHUO4iiANGDbzT3MxVGqqTlh0QVTkiQ,200,1,ADC,Ashe,Tristana
KR_7924047401,1659,pwrf_7ya3sv2xF0d9hWDzgmpZVNUhXDGFuaTedmyAKTeR2zhWBF0NTDHjEmViTAOC8NdIyL9ObJGsA,200,1,SUPPORT,Braum,Alistar
KR_7933125128,1535,H7anI4ITsi02VWkIU8eNhBEm6Lq4dGTyL27gDgyrH0Oh70tWRYqaXqr77v5kom5pxt3HwHEYsGfzbA,100,1,TOP,Camille,Poppy
KR_7933125128,1535,S1pShwXd9vaYsFXnayY4-zuZ9wBAMRFxVsqS396GWXFdbTQrC6w8S2z3pVkZT7HqqPQgrihsZzfhZQ,100,1,JUNGLE,Ambessa,Qiyana
KR_7933125128,1535,-LzgjzvS7U7IeLfPy3F7uy7BfJc4tZ0AOr4HP-4ay_7GptZoTZHwYLZmTimFQw4-zaNnMYoHLkatGQ,100,1,MID,Ryze,Vex
KR_7933125128,1535,fO843sg8Q_SqfDWrYRZKzQdPJniiZyz6HD7XSJ8F-hR0lUn4lkRcB0HLhODORbF3CItWiCsKh9fVDQ,100,1,ADC,Yunara,Kaisa
KR_7933125128,1535,2va0-QGtuO4H7Ecj6zwpfsEYQZqVdwenH-FPRr183Z_LhD480Hk8FYojJJtlaVAClHokcHWC8m5ofA,100,1,SUPPORT,Lulu,Pyke
KR_7933125128,1535,HGAuFyKyoCH95skvC-X1cLrtIml1mUaev5ireimSv3dcSMUKAmRCu1-h3RiAp63MntxIkQJyuk5CzA,200,0,TOP,Poppy,Camille
KR_7933125128,1535,MD66ILau5RcBOJj1CmfUK4ZMipK2HtkadXBqmcMKbAV-_Yr0-RScjsG5SR2zfzazQgbpC6HLEDigdA,200,0,JUNGLE,Qiyana,Ambessa
KR_7933125128,1535,wZX5yzsncntgfTmPKXGPbsYORDoFmdZt4jS_mSP3mjuwi59JeGH2EOZ9lYgD6qbH6OvbtbUYK6KqAA,200,0,MID,Vex,Ryze
KR_7933125128,1535,bqK_R2dyrZZ4Jlg9HUUvC-LpVje3v6Wl5vFbruMG6pHYmPw_8ivScoc_iDWx5S1kuVvTe6_Ykj3Mog,200,0,ADC,Kaisa,Yunara
KR_7933125128,1535,2NzHFyvYg-N4nVCGTkr31f_8twSkssX508PiAeK4CtwNwGBN7NCu4DokhZIBYVLtEKzYNgxUUIE6zw,200,0,SUPPORT,Pyke,Lulu
KR_7900893591,1742,MF2Em5T4QN6cS1dWKqhjhkK_eNdNJRjZHrkr62pEl0dYjo4u6GYl3a7M-k-QBYIuM0H_cqpKT4Y_4w,100,0,TOP,KSante,Kayle
KR_7900893591,1742,FuGLQx_c--uQpjexwMQnKm_dJFrRkdroSkQ2d-KL2L5IMc_sI2Wl3nAJwtC1Y6LmXVTJwQCybC1j5w,100,0,JUNGLE,LeeSin,Qiyana
KR_7900893591,1742,3UTN-PevfwVjH1rF3R8C916XktQs-xGRgfBocKGhfU4plbe-YeHRarXCIOlb3Caj4GLX1Ohr8sQIjg,100,0,MID,Viktor,Sion
KR_7900893591,1742,X6nj_jOcemdMJPjdXuRP0JDSqXDdEeqOARDCIIuLMbaMXFa6jmlTlShFp17aQh2ZhetWk0ZpbtpHJw,100,0,ADC,Kaisa,Ezreal
KR_7900893591,1742,kmQk8icua4ZuCyVGbgK0UB0l2NYaovQgYkXtC6lHfv22O_nLi3auNbDuzvEIqbXuhaH1uiutVS2Qgg,100,0,SUPPORT,Neeko,Bard
KR_7900893591,1742,H7anI4ITsi02VWkIU8eNhBEm6Lq4dGTyL27gDgyrH0Oh70tWRYqaXqr77v5kom5pxt3HwHEYsGfzbA,200,1,TOP,Kayle,KSante
